model_id	results_id
r6601_k0	p_r_6601_k0_reaction_6601
r6603_k0	p_r_6603_k0_reaction_6603
r6603_kd	p_r_6603_kd_reaction_6603
r6604_k0	p_r_6604_k0_reaction_6604
r6604_kd	p_r_6604_kd_reaction_6604
r6605_k0	p_r_6605_k0_reaction_6605
r6605_kd	p_r_6605_kd_reaction_6605
r6607_k0	p_r_6607_k0_reaction_6607
r6607_kd	p_r_6607_kd_reaction_6607
r6608_k0	p_r_6608_k0_reaction_6608
r6608_kd	p_r_6608_kd_reaction_6608
r6609_k0	p_r_6609_k0_reaction_6609
r6609_kd	p_r_6609_kd_reaction_6609
r6610_k0	p_r_6610_k0_reaction_6610
r6610_kd	p_r_6610_kd_reaction_6610
r6611_k0	p_r_6611_k0_reaction_6611
r6611_kd	p_r_6611_kd_reaction_6611
r6613_k0	p_r_6613_k0_reaction_6613
r6615_k0	p_r_6615_k0_reaction_6615
r6616_k0	p_r_6616_k0_reaction_6616
r6617_k0	p_r_6617_k0_reaction_6617
r6618_k0	p_r_6618_k0_reaction_6618
r6619_k0	p_r_6619_k0_reaction_6619
r6621_k0	p_r_6621_k0_reaction_6621
r6622_k0	p_r_6622_k0_reaction_6622
r6623_k0	p_r_6623_k0_reaction_6623
r6625_kE3	p_r_6625_kE3_reaction_6625
r6625_kE2	p_r_6625_kE2_reaction_6625
r6625_kE1	p_r_6625_kE1_reaction_6625
r6627_k0	p_r_6627_k0_reaction_6627
r6628_kE3	p_r_6628_kE3_reaction_6628
r6628_kE2	p_r_6628_kE2_reaction_6628
r6628_kE1	p_r_6628_kE1_reaction_6628
r6629_k0	p_r_6629_k0_reaction_6629
r6630_k0	p_r_6630_k0_reaction_6630
r6630_kE2	p_r_6630_kE2_reaction_6630
r6630_kE1	p_r_6630_kE1_reaction_6630
r6631_k0	p_r_6631_k0_reaction_6631
r6635_k0	p_r_6635_k0_reaction_6635
r6635_kE2	p_r_6635_kE2_reaction_6635
r6635_kE1	p_r_6635_kE1_reaction_6635
r6636_k0	p_r_6636_k0_reaction_6636
r6639_k0	p_r_6639_k0_reaction_6639
r6639_kE2	p_r_6639_kE2_reaction_6639
r6639_kE1	p_r_6639_kE1_reaction_6639
r6640_k0	p_r_6640_k0_reaction_6640
r6643_k0	p_r_6643_k0_reaction_6643
r6643_kE2	p_r_6643_kE2_reaction_6643
r6643_kE1	p_r_6643_kE1_reaction_6643
r6644_k0	p_r_6644_k0_reaction_6644
r6648_k0	p_r_6648_k0_reaction_6648
r6666_k0	p_r_6666_k0_reaction_6666
r6667_k0	p_r_6667_k0_reaction_6667
r6668_k0	p_r_6668_k0_reaction_6668
r6669_k0	p_r_6669_k0_reaction_6669
r6670_k0	p_r_6670_k0_reaction_6670
r6671_k0	p_r_6671_k0_reaction_6671
r6680_k0	p_r_6680_k0_reaction_6680
r6681_k0	p_r_6681_k0_reaction_6681
r6682_k0	p_r_6682_k0_reaction_6682
r6683_k0	p_r_6683_k0_reaction_6683
r6684_k0	p_r_6684_k0_reaction_6684
r6686_k0	p_r_6686_k0_reaction_6686
r6686_kd	p_r_6686_kd_reaction_6686
r6687_k0	p_r_6687_k0_reaction_6687
r6687_kd	p_r_6687_kd_reaction_6687
r6688_k0	p_r_6688_k0_reaction_6688
r6688_kd	p_r_6688_kd_reaction_6688
r6689_k0	p_r_6689_k0_reaction_6689
r6689_kd	p_r_6689_kd_reaction_6689
r6690_k0	p_r_6690_k0_reaction_6690
r6690_kd	p_r_6690_kd_reaction_6690
r6691_k0	p_r_6691_k0_reaction_6691
r6691_kd	p_r_6691_kd_reaction_6691
r6692_k0	p_r_6692_k0_reaction_6692
r6693_k0	p_r_6693_k0_reaction_6693
r6694_k0	p_r_6694_k0_reaction_6694
r6695_k0	p_r_6695_k0_reaction_6695
r6696_k0	p_r_6696_k0_reaction_6696
r6697_k0	p_r_6697_k0_reaction_6697
r6698_k0	p_r_6698_k0_reaction_6698
r6699_k0	p_r_6699_k0_reaction_6699
r67_k0	p_r_67_k0_reaction_67
r6700_k0	p_r_6700_k0_reaction_6700
r6701_k0	p_r_6701_k0_reaction_6701
r6702_k0	p_r_6702_k0_reaction_6702
r6703_k0	p_r_6703_k0_reaction_6703
r6704_k0	p_r_6704_k0_reaction_6704
r6705_k0	p_r_6705_k0_reaction_6705
r6709_k0	p_r_6709_k0_reaction_6709
r6710_k0	p_r_6710_k0_reaction_6710
r6713_kE1	p_r_6713_kE1_reaction_6713
r6714_k0	p_r_6714_k0_reaction_6714
r686_k_GeneSpecificScaling	p_r_686_k_GeneSpecificScaling_reaction_686
r687_k0	p_r_687_k0_reaction_687
r70_k0	p_r_70_k0_reaction_70
r70_kd	p_r_70_kd_reaction_70
r709_k0	p_r_709_k0_reaction_709
r710_k0	p_r_710_k0_reaction_710
r711_k0	p_r_711_k0_reaction_711
r712_k0	p_r_712_k0_reaction_712
r713_k0	p_r_713_k0_reaction_713
r714_k0	p_r_714_k0_reaction_714
r715_k0	p_r_715_k0_reaction_715
r716_k0	p_r_716_k0_reaction_716
r717_k0	p_r_717_k0_reaction_717
r718_k0	p_r_718_k0_reaction_718
r720_k0	p_r_720_k0_reaction_720
r7451_k0	p_r_7451_k0_reaction_7451
r7452_k0	p_r_7452_k0_reaction_7452
r7453_k0	p_r_7453_k0_reaction_7453
r7454_k0	p_r_7454_k0_reaction_7454
r7455_k0	p_r_7455_k0_reaction_7455
r7456_k0	p_r_7456_k0_reaction_7456
r7459_k0	p_r_7459_k0_reaction_7459
r7460_k0	p_r_7460_k0_reaction_7460
r7461_k0	p_r_7461_k0_reaction_7461
r7462_k0	p_r_7462_k0_reaction_7462
r7463_k0	p_r_7463_k0_reaction_7463
r7464_k0	p_r_7464_k0_reaction_7464
r7465_k0	p_r_7465_k0_reaction_7465
r7466_k0	p_r_7466_k0_reaction_7466
r7467_k0	p_r_7467_k0_reaction_7467
r7468_k0	p_r_7468_k0_reaction_7468
r7469_k0	p_r_7469_k0_reaction_7469
r7470_k0	p_r_7470_k0_reaction_7470
r7471_k0	p_r_7471_k0_reaction_7471
r7472_k0	p_r_7472_k0_reaction_7472
r7473_k0	p_r_7473_k0_reaction_7473
r7474_k0	p_r_7474_k0_reaction_7474
r7475_k0	p_r_7475_k0_reaction_7475
r7476_k0	p_r_7476_k0_reaction_7476
r74789_k_GeneSpecificScaling	p_r_74789_k_GeneSpecificScaling_reaction_74789
r74790_k0	p_r_74790_k0_reaction_74790
r74796_k_GeneSpecificScaling	p_r_74796_k_GeneSpecificScaling_reaction_74796
r74797_k0	p_r_74797_k0_reaction_74797
r7553_k0	p_r_7553_k0_reaction_7553
r7555_k0	p_r_7555_k0_reaction_7555
r7577_k0	p_r_7577_k0_reaction_7577
r7577_kd	p_r_7577_kd_reaction_7577
r7578_k0	p_r_7578_k0_reaction_7578
r7579_k0	p_r_7579_k0_reaction_7579
r7580_k0	p_r_7580_k0_reaction_7580
r7581_k0	p_r_7581_k0_reaction_7581
r7581_kd	p_r_7581_kd_reaction_7581
r7583_k0	p_r_7583_k0_reaction_7583
r7584_k0	p_r_7584_k0_reaction_7584
r7584_kd	p_r_7584_kd_reaction_7584
r7585_k0	p_r_7585_k0_reaction_7585
r7586_kE3	p_r_7586_kE3_reaction_7586
r7586_kE2	p_r_7586_kE2_reaction_7586
r7586_kE1	p_r_7586_kE1_reaction_7586
r7587_k0	p_r_7587_k0_reaction_7587
r7588_k0	p_r_7588_k0_reaction_7588
r7589_k0	p_r_7589_k0_reaction_7589
r7589_kd	p_r_7589_kd_reaction_7589
r7591_k0	p_r_7591_k0_reaction_7591
r7591_kd	p_r_7591_kd_reaction_7591
r7593_k0	p_r_7593_k0_reaction_7593
r7594_k0	p_r_7594_k0_reaction_7594
r7595_k0	p_r_7595_k0_reaction_7595
r75958_k0	p_r_75958_k0_reaction_75958
r75959_kE1	p_r_75959_kE1_reaction_75959
r75961_k0	p_r_75961_k0_reaction_75961
r75961_kd	p_r_75961_kd_reaction_75961
r75966_k0	p_r_75966_k0_reaction_75966
r75967_kE1	p_r_75967_kE1_reaction_75967
r75969_k0	p_r_75969_k0_reaction_75969
r75969_kd	p_r_75969_kd_reaction_75969
r75970_k0	p_r_75970_k0_reaction_75970
r75971_kE1	p_r_75971_kE1_reaction_75971
r75973_k0	p_r_75973_k0_reaction_75973
r75973_kd	p_r_75973_kd_reaction_75973
r75974_k0	p_r_75974_k0_reaction_75974
r75975_kE1	p_r_75975_kE1_reaction_75975
r75977_k0	p_r_75977_k0_reaction_75977
r75977_kd	p_r_75977_kd_reaction_75977
r75978_k0	p_r_75978_k0_reaction_75978
r75979_kE1	p_r_75979_kE1_reaction_75979
r75981_k0	p_r_75981_k0_reaction_75981
r75981_kd	p_r_75981_kd_reaction_75981
r75982_k0	p_r_75982_k0_reaction_75982
r75983_kE1	p_r_75983_kE1_reaction_75983
r75985_k0	p_r_75985_k0_reaction_75985
r75985_kd	p_r_75985_kd_reaction_75985
r75990_k0	p_r_75990_k0_reaction_75990
r75991_kE1	p_r_75991_kE1_reaction_75991
r75993_k0	p_r_75993_k0_reaction_75993
r75993_kd	p_r_75993_kd_reaction_75993
r75994_k0	p_r_75994_k0_reaction_75994
r75995_kE1	p_r_75995_kE1_reaction_75995
r75997_k0	p_r_75997_k0_reaction_75997
r75997_kd	p_r_75997_kd_reaction_75997
r7600_kE3	p_r_7600_kE3_reaction_7600
r7600_kE2	p_r_7600_kE2_reaction_7600
r7600_kE1	p_r_7600_kE1_reaction_7600
r76002_k0	p_r_76002_k0_reaction_76002
r76002_kd	p_r_76002_kd_reaction_76002
r76003_k0	p_r_76003_k0_reaction_76003
r76004_kE1	p_r_76004_kE1_reaction_76004
r7601_k0	p_r_7601_k0_reaction_7601
r7601_kd	p_r_7601_kd_reaction_7601
r7602_k0	p_r_7602_k0_reaction_7602
r7603_k0	p_r_7603_k0_reaction_7603
r7604_k0	p_r_7604_k0_reaction_7604
r7606_k0	p_r_7606_k0_reaction_7606
r7606_kd	p_r_7606_kd_reaction_7606
r7607_k0	p_r_7607_k0_reaction_7607
r7608_k0	p_r_7608_k0_reaction_7608
r7609_k0	p_r_7609_k0_reaction_7609
r7613_k0	p_r_7613_k0_reaction_7613
r7613_kd	p_r_7613_kd_reaction_7613
r7614_k0	p_r_7614_k0_reaction_7614
r7615_k0	p_r_7615_k0_reaction_7615
r7616_k0	p_r_7616_k0_reaction_7616
r785_k0	p_r_785_k0_reaction_785
r79072_k0	p_r_79072_k0_reaction_79072
r79082_k0	p_r_79082_k0_reaction_79082
r79116_k0	p_r_79116_k0_reaction_79116
r79122_k0	p_r_79122_k0_reaction_79122
r79134_k0	p_r_79134_k0_reaction_79134
r79146_k0	p_r_79146_k0_reaction_79146
r7936_k0	p_r_7936_k0_reaction_7936
r7937_k0	p_r_7937_k0_reaction_7937
r802_k_GeneSpecificScaling	p_r_802_k_GeneSpecificScaling_reaction_802
r803_k0	p_r_803_k0_reaction_803
r80375_k0	p_r_80375_k0_reaction_80375
r80377_k0	p_r_80377_k0_reaction_80377
r80379_k0	p_r_80379_k0_reaction_80379
r80383_k0	p_r_80383_k0_reaction_80383
r80389_k0	p_r_80389_k0_reaction_80389
r80393_k0	p_r_80393_k0_reaction_80393
r80397_k0	p_r_80397_k0_reaction_80397
r80401_k0	p_r_80401_k0_reaction_80401
r80403_k0	p_r_80403_k0_reaction_80403
r80411_k0	p_r_80411_k0_reaction_80411
r80415_k0	p_r_80415_k0_reaction_80415
r80419_k0	p_r_80419_k0_reaction_80419
r80423_k0	p_r_80423_k0_reaction_80423
r80435_k0	p_r_80435_k0_reaction_80435
r80437_k0	p_r_80437_k0_reaction_80437
r80439_k0	p_r_80439_k0_reaction_80439
r80441_k0	p_r_80441_k0_reaction_80441
r80443_k0	p_r_80443_k0_reaction_80443
r80451_k0	p_r_80451_k0_reaction_80451
r80453_k0	p_r_80453_k0_reaction_80453
r80457_k0	p_r_80457_k0_reaction_80457
r80459_k0	p_r_80459_k0_reaction_80459
r80461_k0	p_r_80461_k0_reaction_80461
r80463_k0	p_r_80463_k0_reaction_80463
r80465_k0	p_r_80465_k0_reaction_80465
r80467_k0	p_r_80467_k0_reaction_80467
r80471_k0	p_r_80471_k0_reaction_80471
r80477_k0	p_r_80477_k0_reaction_80477
r80487_k0	p_r_80487_k0_reaction_80487
r80489_k0	p_r_80489_k0_reaction_80489
r80493_k0	p_r_80493_k0_reaction_80493
r80499_k0	p_r_80499_k0_reaction_80499
r80525_k0	p_r_80525_k0_reaction_80525
r80527_k0	p_r_80527_k0_reaction_80527
r80529_k0	p_r_80529_k0_reaction_80529
r80531_k0	p_r_80531_k0_reaction_80531
r80533_k0	p_r_80533_k0_reaction_80533
r80549_k0	p_r_80549_k0_reaction_80549
r812_k_GeneSpecificScaling	p_r_812_k_GeneSpecificScaling_reaction_812
r813_k0	p_r_813_k0_reaction_813
r8263_k0	p_r_8263_k0_reaction_8263
r8263_kd	p_r_8263_kd_reaction_8263
r8264_k0	p_r_8264_k0_reaction_8264
r8264_kd	p_r_8264_kd_reaction_8264
r8265_k0	p_r_8265_k0_reaction_8265
r8265_kd	p_r_8265_kd_reaction_8265
r8266_k0	p_r_8266_k0_reaction_8266
r8266_kd	p_r_8266_kd_reaction_8266
r8267_k0	p_r_8267_k0_reaction_8267
r8267_kd	p_r_8267_kd_reaction_8267
r8268_k0	p_r_8268_k0_reaction_8268
r8268_kd	p_r_8268_kd_reaction_8268
r8269_k0	p_r_8269_k0_reaction_8269
r8269_kd	p_r_8269_kd_reaction_8269
r8270_k0	p_r_8270_k0_reaction_8270
r8271_k0	p_r_8271_k0_reaction_8271
r8272_k0	p_r_8272_k0_reaction_8272
r8273_k0	p_r_8273_k0_reaction_8273
r82744_k0	p_r_82744_k0_reaction_82744
r82746_k0	p_r_82746_k0_reaction_82746
r82748_k0	p_r_82748_k0_reaction_82748
r82752_k0	p_r_82752_k0_reaction_82752
r82756_k0	p_r_82756_k0_reaction_82756
r82758_k0	p_r_82758_k0_reaction_82758
r82760_k0	p_r_82760_k0_reaction_82760
r82764_k0	p_r_82764_k0_reaction_82764
r82766_k0	p_r_82766_k0_reaction_82766
r82768_k0	p_r_82768_k0_reaction_82768
r82770_k0	p_r_82770_k0_reaction_82770
r82772_k0	p_r_82772_k0_reaction_82772
r82774_k0	p_r_82774_k0_reaction_82774
r82776_k0	p_r_82776_k0_reaction_82776
r82780_k0	p_r_82780_k0_reaction_82780
r82782_k0	p_r_82782_k0_reaction_82782
r82784_k0	p_r_82784_k0_reaction_82784
r82786_k0	p_r_82786_k0_reaction_82786
r82788_k0	p_r_82788_k0_reaction_82788
r8279_k0	p_r_8279_k0_reaction_8279
r82790_k0	p_r_82790_k0_reaction_82790
r82792_k0	p_r_82792_k0_reaction_82792
r82796_k0	p_r_82796_k0_reaction_82796
r82798_k0	p_r_82798_k0_reaction_82798
r82800_k0	p_r_82800_k0_reaction_82800
r82802_k0	p_r_82802_k0_reaction_82802
r82804_k0	p_r_82804_k0_reaction_82804
r82806_k0	p_r_82806_k0_reaction_82806
r82812_k0	p_r_82812_k0_reaction_82812
r82814_k0	p_r_82814_k0_reaction_82814
r82818_k0	p_r_82818_k0_reaction_82818
r82820_k0	p_r_82820_k0_reaction_82820
r82826_k0	p_r_82826_k0_reaction_82826
r82828_k0	p_r_82828_k0_reaction_82828
r82830_k0	p_r_82830_k0_reaction_82830
r82832_k0	p_r_82832_k0_reaction_82832
r82834_k0	p_r_82834_k0_reaction_82834
r82838_k0	p_r_82838_k0_reaction_82838
r8295_k0	p_r_8295_k0_reaction_8295
r8296_k0	p_r_8296_k0_reaction_8296
r8297_k0	p_r_8297_k0_reaction_8297
r8298_k0	p_r_8298_k0_reaction_8298
r8299_k0	p_r_8299_k0_reaction_8299
r8300_k0	p_r_8300_k0_reaction_8300
r8301_k0	p_r_8301_k0_reaction_8301
r8302_k0	p_r_8302_k0_reaction_8302
r8303_k0	p_r_8303_k0_reaction_8303
r8304_k0	p_r_8304_k0_reaction_8304
r8305_k0	p_r_8305_k0_reaction_8305
r8306_k0	p_r_8306_k0_reaction_8306
r8307_k0	p_r_8307_k0_reaction_8307
r8308_k0	p_r_8308_k0_reaction_8308
r8309_k0	p_r_8309_k0_reaction_8309
r8310_k0	p_r_8310_k0_reaction_8310
r8311_k0	p_r_8311_k0_reaction_8311
r8313_k0	p_r_8313_k0_reaction_8313
r8314_k0	p_r_8314_k0_reaction_8314
r8315_k0	p_r_8315_k0_reaction_8315
r8316_k0	p_r_8316_k0_reaction_8316
r8317_k0	p_r_8317_k0_reaction_8317
r8318_k0	p_r_8318_k0_reaction_8318
r8319_k0	p_r_8319_k0_reaction_8319
r8320_k0	p_r_8320_k0_reaction_8320
r8321_k0	p_r_8321_k0_reaction_8321
r8322_k0	p_r_8322_k0_reaction_8322
r8323_k0	p_r_8323_k0_reaction_8323
r8324_k0	p_r_8324_k0_reaction_8324
r8325_k0	p_r_8325_k0_reaction_8325
r8325_kd	p_r_8325_kd_reaction_8325
r8326_k0	p_r_8326_k0_reaction_8326
r8326_kd	p_r_8326_kd_reaction_8326
r8327_k0	p_r_8327_k0_reaction_8327
r8327_kd	p_r_8327_kd_reaction_8327
r8328_k0	p_r_8328_k0_reaction_8328
r8328_kd	p_r_8328_kd_reaction_8328
r8329_k0	p_r_8329_k0_reaction_8329
r8329_kd	p_r_8329_kd_reaction_8329
r8330_k0	p_r_8330_k0_reaction_8330
r8330_kd	p_r_8330_kd_reaction_8330
r8331_k0	p_r_8331_k0_reaction_8331
r8331_kd	p_r_8331_kd_reaction_8331
r8335_k0	p_r_8335_k0_reaction_8335
r8336_k0	p_r_8336_k0_reaction_8336
r8344_k0	p_r_8344_k0_reaction_8344
r8345_k0	p_r_8345_k0_reaction_8345
r8346_k0	p_r_8346_k0_reaction_8346
r8358_k0	p_r_8358_k0_reaction_8358
r8359_k0	p_r_8359_k0_reaction_8359
r8359_kE1	p_r_8359_kE1_reaction_8359
r8360_k0	p_r_8360_k0_reaction_8360
r8387_kE3	p_r_8387_kE3_reaction_8387
r8387_kE2	p_r_8387_kE2_reaction_8387
r8387_kE1	p_r_8387_kE1_reaction_8387
r8388_k0	p_r_8388_k0_reaction_8388
r8388_kd	p_r_8388_kd_reaction_8388
r85357_k0	p_r_85357_k0_reaction_85357
r85359_k0	p_r_85359_k0_reaction_85359
r856_k_GeneSpecificScaling	p_r_856_k_GeneSpecificScaling_reaction_856
r857_k0	p_r_857_k0_reaction_857
r85829_k0	p_r_85829_k0_reaction_85829
r85845_k0	p_r_85845_k0_reaction_85845
r85919_k0	p_r_85919_k0_reaction_85919
r85931_k0	p_r_85931_k0_reaction_85931
r8644_k_GeneSpecificScaling	p_r_8644_k_GeneSpecificScaling_reaction_8644
r8645_k0	p_r_8645_k0_reaction_8645
r8650_k0	p_r_8650_k0_reaction_8650
r8650_kd	p_r_8650_kd_reaction_8650
r8651_k0	p_r_8651_k0_reaction_8651
r8654_kE1	p_r_8654_kE1_reaction_8654
r8654_kd	p_r_8654_kd_reaction_8654
r8655_kE1	p_r_8655_kE1_reaction_8655
r8655_kd	p_r_8655_kd_reaction_8655
r8656_kE1	p_r_8656_kE1_reaction_8656
r8656_kd	p_r_8656_kd_reaction_8656
r8657_kE1	p_r_8657_kE1_reaction_8657
r8657_kd	p_r_8657_kd_reaction_8657
r8658_k0	p_r_8658_k0_reaction_8658
r8658_kd	p_r_8658_kd_reaction_8658
r8660_k0	p_r_8660_k0_reaction_8660
r8662_k_GeneSpecificScaling	p_r_8662_k_GeneSpecificScaling_reaction_8662
r8663_k0	p_r_8663_k0_reaction_8663
r8664_k0	p_r_8664_k0_reaction_8664
r8664_kd	p_r_8664_kd_reaction_8664
r8665_k0	p_r_8665_k0_reaction_8665
r8669_k0	p_r_8669_k0_reaction_8669
r8669_kd	p_r_8669_kd_reaction_8669
r8672_k0	p_r_8672_k0_reaction_8672
r8672_kd	p_r_8672_kd_reaction_8672
r87165_k0	p_r_87165_k0_reaction_87165
r87167_k0	p_r_87167_k0_reaction_87167
r87169_k0	p_r_87169_k0_reaction_87169
r87173_k0	p_r_87173_k0_reaction_87173
r87175_k0	p_r_87175_k0_reaction_87175
r87177_k0	p_r_87177_k0_reaction_87177
r87179_k0	p_r_87179_k0_reaction_87179
r87183_k0	p_r_87183_k0_reaction_87183
r87185_k0	p_r_87185_k0_reaction_87185
r87187_k0	p_r_87187_k0_reaction_87187
r87189_k0	p_r_87189_k0_reaction_87189
r87191_k0	p_r_87191_k0_reaction_87191
r87193_k0	p_r_87193_k0_reaction_87193
r87195_k0	p_r_87195_k0_reaction_87195
r87197_k0	p_r_87197_k0_reaction_87197
r87203_k0	p_r_87203_k0_reaction_87203
r87205_k0	p_r_87205_k0_reaction_87205
r87213_k0	p_r_87213_k0_reaction_87213
r87270_k0	p_r_87270_k0_reaction_87270
r87288_k0	p_r_87288_k0_reaction_87288
r87330_k0	p_r_87330_k0_reaction_87330
r87356_k0	p_r_87356_k0_reaction_87356
r87368_k0	p_r_87368_k0_reaction_87368
r89343_k0	p_r_89343_k0_reaction_89343
r89345_k0	p_r_89345_k0_reaction_89345
r89347_k0	p_r_89347_k0_reaction_89347
r89349_k0	p_r_89349_k0_reaction_89349
r89353_k0	p_r_89353_k0_reaction_89353
r89361_k0	p_r_89361_k0_reaction_89361
r89367_k0	p_r_89367_k0_reaction_89367
r89369_k0	p_r_89369_k0_reaction_89369
r89371_k0	p_r_89371_k0_reaction_89371
r89375_k0	p_r_89375_k0_reaction_89375
r89377_k0	p_r_89377_k0_reaction_89377
r89385_k0	p_r_89385_k0_reaction_89385
r89391_k0	p_r_89391_k0_reaction_89391
r89401_k0	p_r_89401_k0_reaction_89401
r89403_k0	p_r_89403_k0_reaction_89403
r89417_k0	p_r_89417_k0_reaction_89417
r89423_k0	p_r_89423_k0_reaction_89423
r89425_k0	p_r_89425_k0_reaction_89425
r89427_k0	p_r_89427_k0_reaction_89427
r89429_k0	p_r_89429_k0_reaction_89429
r89439_k0	p_r_89439_k0_reaction_89439
r89441_k0	p_r_89441_k0_reaction_89441
r89445_k0	p_r_89445_k0_reaction_89445
r89447_k0	p_r_89447_k0_reaction_89447
r89449_k0	p_r_89449_k0_reaction_89449
r89451_k0	p_r_89451_k0_reaction_89451
r89453_k0	p_r_89453_k0_reaction_89453
r89455_k0	p_r_89455_k0_reaction_89455
r89461_k0	p_r_89461_k0_reaction_89461
r89473_k0	p_r_89473_k0_reaction_89473
r89497_k0	p_r_89497_k0_reaction_89497
r89499_k0	p_r_89499_k0_reaction_89499
r89509_k0	p_r_89509_k0_reaction_89509
r89521_k0	p_r_89521_k0_reaction_89521
r89559_k0	p_r_89559_k0_reaction_89559
r89561_k0	p_r_89561_k0_reaction_89561
r89563_k0	p_r_89563_k0_reaction_89563
r89565_k0	p_r_89565_k0_reaction_89565
r89567_k0	p_r_89567_k0_reaction_89567
r89583_k0	p_r_89583_k0_reaction_89583
r928_k_GeneSpecificScaling	p_r_928_k_GeneSpecificScaling_reaction_928
r929_k0	p_r_929_k0_reaction_929
r9293_k0	p_r_9293_k0_reaction_9293
r9294_k0	p_r_9294_k0_reaction_9294
r931_k_GeneSpecificScaling	p_r_931_k_GeneSpecificScaling_reaction_931
r932_k0	p_r_932_k0_reaction_932
r9420_k_GeneSpecificScaling	p_r_9420_k_GeneSpecificScaling_reaction_9420
r9421_k0	p_r_9421_k0_reaction_9421
r95345_k_GeneSpecificScaling	p_r_95345_k_GeneSpecificScaling_reaction_95345
r95346_k0	p_r_95346_k0_reaction_95346
r95348_k0	p_r_95348_k0_reaction_95348
r95351_k0	p_r_95351_k0_reaction_95351
r95351_kd	p_r_95351_kd_reaction_95351
r95352_k0	p_r_95352_k0_reaction_95352
r95352_kd	p_r_95352_kd_reaction_95352
r95353_k_GeneSpecificScaling	p_r_95353_k_GeneSpecificScaling_reaction_95353
r95354_k0	p_r_95354_k0_reaction_95354
r95356_k0	p_r_95356_k0_reaction_95356
r95359_k0	p_r_95359_k0_reaction_95359
r95359_kd	p_r_95359_kd_reaction_95359
r95360_k0	p_r_95360_k0_reaction_95360
r95360_kd	p_r_95360_kd_reaction_95360
r9686_k0	p_r_9686_k0_reaction_9686
r9686_kd	p_r_9686_kd_reaction_9686
r9691_k0	p_r_9691_k0_reaction_9691
r9691_kd	p_r_9691_kd_reaction_9691
r9776_kE2	p_r_9776_kE2_reaction_9776
r9776_kE1	p_r_9776_kE1_reaction_9776
r9777_kE2	p_r_9777_kE2_reaction_9777
r9777_kE1	p_r_9777_kE1_reaction_9777
r98611_kE1	p_r_98611_kE1_reaction_98611
r98612_kE1	p_r_98612_kE1_reaction_98612
r98613_kE1	p_r_98613_kE1_reaction_98613
r98614_kE3	p_r_98614_kE3_reaction_98614
r98614_kE2	p_r_98614_kE2_reaction_98614
r98614_kE1	p_r_98614_kE1_reaction_98614
r98615_kE3	p_r_98615_kE3_reaction_98615
r98615_kE2	p_r_98615_kE2_reaction_98615
r98615_kE1	p_r_98615_kE1_reaction_98615
r98616_kE3	p_r_98616_kE3_reaction_98616
r98616_kE2	p_r_98616_kE2_reaction_98616
r98616_kE1	p_r_98616_kE1_reaction_98616
r98617_kE3	p_r_98617_kE3_reaction_98617
r98617_kE2	p_r_98617_kE2_reaction_98617
r98617_kE1	p_r_98617_kE1_reaction_98617
r98618_kE1	p_r_98618_kE1_reaction_98618
r98619_k0	p_r_98619_k0_reaction_98619
r98620_k0	p_r_98620_k0_reaction_98620
r98621_k0	p_r_98621_k0_reaction_98621
r98622_k0	p_r_98622_k0_reaction_98622
r98623_k0	p_r_98623_k0_reaction_98623
r98624_kE13	p_r_98624_kE13_reaction_98624
r98624_kE12	p_r_98624_kE12_reaction_98624
r98624_kE11	p_r_98624_kE11_reaction_98624
r98624_kE10	p_r_98624_kE10_reaction_98624
r98624_kE17	p_r_98624_kE17_reaction_98624
r98624_kE16	p_r_98624_kE16_reaction_98624
r98624_kE15	p_r_98624_kE15_reaction_98624
r98624_kE14	p_r_98624_kE14_reaction_98624
r98624_kE19	p_r_98624_kE19_reaction_98624
r98624_kE18	p_r_98624_kE18_reaction_98624
r98624_k0	p_r_98624_k0_reaction_98624
r98624_kE20	p_r_98624_kE20_reaction_98624
r98624_kE21	p_r_98624_kE21_reaction_98624
r98624_kd	p_r_98624_kd_reaction_98624
r98624_kE9	p_r_98624_kE9_reaction_98624
r98624_kE8	p_r_98624_kE8_reaction_98624
r98624_kE7	p_r_98624_kE7_reaction_98624
r98624_kE6	p_r_98624_kE6_reaction_98624
r98624_kE5	p_r_98624_kE5_reaction_98624
r98624_kE4	p_r_98624_kE4_reaction_98624
r98624_kE3	p_r_98624_kE3_reaction_98624
r98624_kE2	p_r_98624_kE2_reaction_98624
r98624_kE1	p_r_98624_kE1_reaction_98624
r98625_k0	p_r_98625_k0_reaction_98625
r98625_kd	p_r_98625_kd_reaction_98625
r98626_kE13	p_r_98626_kE13_reaction_98626
r98626_kE12	p_r_98626_kE12_reaction_98626
r98626_kE11	p_r_98626_kE11_reaction_98626
r98626_kE10	p_r_98626_kE10_reaction_98626
r98626_kE17	p_r_98626_kE17_reaction_98626
r98626_kE16	p_r_98626_kE16_reaction_98626
r98626_kE15	p_r_98626_kE15_reaction_98626
r98626_kE14	p_r_98626_kE14_reaction_98626
r98626_kE19	p_r_98626_kE19_reaction_98626
r98626_kE18	p_r_98626_kE18_reaction_98626
r98626_kE20	p_r_98626_kE20_reaction_98626
r98626_kE21	p_r_98626_kE21_reaction_98626
r98626_kd	p_r_98626_kd_reaction_98626
r98626_kE9	p_r_98626_kE9_reaction_98626
r98626_kE8	p_r_98626_kE8_reaction_98626
r98626_kE7	p_r_98626_kE7_reaction_98626
