observable	condition	conditionRef	scalingParameter	time	measurement	sigma
proliferation	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-MDAMB415-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB415-cellline-01-01	inf	1.0333	1.0
proliferation	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-MDAMB415-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB415-cellline-01-01	inf	1.0386	1.0
proliferation	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-MDAMB415-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB415-cellline-01-01	inf	0.945	1.0
proliferation	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-MDAMB415-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB415-cellline-01-01	inf	1.274	1.0
proliferation	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-MDAMB415-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB415-cellline-01-01	inf	1.0394	1.0
proliferation	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-MDAMB415-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB415-cellline-01-01	inf	1.0822	1.0
proliferation	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-MDAMB415-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB415-cellline-01-01	inf	0.949	1.0
proliferation	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-MDAMB415-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB415-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-MDAMB435S-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-MDAMB435S-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB435S-cellline-01-01	inf	1.0016	1.0
proliferation	TUMOR-MDAMB435S-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-MDAMB435S-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB435S-cellline-01-01	inf	1.0294	1.0
proliferation	TUMOR-MDAMB435S-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-MDAMB435S-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB435S-cellline-01-01	inf	1.0073	1.0
proliferation	TUMOR-MDAMB435S-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-MDAMB435S-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB435S-cellline-01-01	inf	1.0534	1.0
proliferation	TUMOR-MDAMB435S-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-MDAMB435S-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB435S-cellline-01-01	inf	0.979	1.0
proliferation	TUMOR-MDAMB435S-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-MDAMB435S-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB435S-cellline-01-01	inf	0.968	1.0
proliferation	TUMOR-MDAMB435S-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-MDAMB435S-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB435S-cellline-01-01	inf	1.0437	1.0
proliferation	TUMOR-MDAMB435S-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-MDAMB435S-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB435S-cellline-01-01	inf	0.9	1.0
proliferation	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-MDAMB436-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB436-cellline-01-01	inf	0.935	1.0
proliferation	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-MDAMB436-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB436-cellline-01-01	inf	1.0197	1.0
proliferation	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-MDAMB436-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB436-cellline-01-01	inf	0.83	1.0
proliferation	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-MDAMB436-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB436-cellline-01-01	inf	1.0878	1.0
proliferation	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-MDAMB436-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB436-cellline-01-01	inf	0.95	1.0
proliferation	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-MDAMB436-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB436-cellline-01-01	inf	0.92	1.0
proliferation	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-MDAMB436-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB436-cellline-01-01	inf	0.83	1.0
proliferation	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-MDAMB436-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB436-cellline-01-01	inf	0.84	1.0
proliferation	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-MDAMB468-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB468-cellline-01-01	inf	1.175	1.0
proliferation	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-MDAMB468-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB468-cellline-01-01	inf	0.9	1.0
proliferation	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-MDAMB468-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB468-cellline-01-01	inf	1.169	1.0
proliferation	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-MDAMB468-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB468-cellline-01-01	inf	0.7	1.0
proliferation	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-MDAMB468-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB468-cellline-01-01	inf	0.969	1.0
proliferation	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-MDAMB468-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB468-cellline-01-01	inf	0.48	1.0
proliferation	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-MDAMB468-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB468-cellline-01-01	inf	0.63	1.0
proliferation	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-MDAMB468-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MDAMB468-cellline-01-01	inf	0.27	1.0
proliferation	TUMOR-MELHO-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-MELHO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MELHO-cellline-01-01	inf	1.157	1.0
proliferation	TUMOR-MELHO-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-MELHO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MELHO-cellline-01-01	inf	1.0715	1.0
proliferation	TUMOR-MELHO-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-MELHO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MELHO-cellline-01-01	inf	1.147	1.0
proliferation	TUMOR-MELHO-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-MELHO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MELHO-cellline-01-01	inf	1.0076	1.0
proliferation	TUMOR-MELHO-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-MELHO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MELHO-cellline-01-01	inf	1.151	1.0
proliferation	TUMOR-MELHO-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-MELHO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MELHO-cellline-01-01	inf	1.101	1.0
proliferation	TUMOR-MELHO-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-MELHO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MELHO-cellline-01-01	inf	1.0498	1.0
proliferation	TUMOR-MELHO-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-MELHO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MELHO-cellline-01-01	inf	0.5	1.0
proliferation	TUMOR-MEWO-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-MEWO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MEWO-cellline-01-01	inf	1.107	1.0
proliferation	TUMOR-MEWO-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-MEWO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MEWO-cellline-01-01	inf	1.0211	1.0
proliferation	TUMOR-MEWO-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-MEWO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MEWO-cellline-01-01	inf	0.909	1.0
proliferation	TUMOR-MEWO-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-MEWO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MEWO-cellline-01-01	inf	1.223	1.0
proliferation	TUMOR-MEWO-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-MEWO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MEWO-cellline-01-01	inf	1.167	1.0
proliferation	TUMOR-MEWO-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-MEWO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MEWO-cellline-01-01	inf	1.254	1.0
proliferation	TUMOR-MEWO-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-MEWO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MEWO-cellline-01-01	inf	1.402	1.0
proliferation	TUMOR-MEWO-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-MEWO-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MEWO-cellline-01-01	inf	1.0469	1.0
proliferation	TUMOR-MIAPACA2-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-MIAPACA2-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MIAPACA2-cellline-01-01	inf	1.0147	1.0
proliferation	TUMOR-MIAPACA2-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-MIAPACA2-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MIAPACA2-cellline-01-01	inf	1.038	1.0
proliferation	TUMOR-MIAPACA2-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-MIAPACA2-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MIAPACA2-cellline-01-01	inf	0.94	1.0
proliferation	TUMOR-MIAPACA2-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-MIAPACA2-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MIAPACA2-cellline-01-01	inf	1.0715	1.0
proliferation	TUMOR-MIAPACA2-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-MIAPACA2-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MIAPACA2-cellline-01-01	inf	0.963	1.0
proliferation	TUMOR-MIAPACA2-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-MIAPACA2-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MIAPACA2-cellline-01-01	inf	1.1	1.0
proliferation	TUMOR-MIAPACA2-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-MIAPACA2-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MIAPACA2-cellline-01-01	inf	0.908	1.0
proliferation	TUMOR-MIAPACA2-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-MIAPACA2-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-MIAPACA2-cellline-01-01	inf	0.937	1.0
proliferation	TUMOR-NCIH1048-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-NCIH1048-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1048-cellline-01-01	inf	1.001	1.0
proliferation	TUMOR-NCIH1048-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-NCIH1048-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1048-cellline-01-01	inf	1.139	1.0
proliferation	TUMOR-NCIH1048-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-NCIH1048-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1048-cellline-01-01	inf	1.113	1.0
proliferation	TUMOR-NCIH1048-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-NCIH1048-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1048-cellline-01-01	inf	1.0456	1.0
proliferation	TUMOR-NCIH1048-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-NCIH1048-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1048-cellline-01-01	inf	0.937	1.0
proliferation	TUMOR-NCIH1048-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-NCIH1048-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1048-cellline-01-01	inf	1.131	1.0
proliferation	TUMOR-NCIH1048-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-NCIH1048-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1048-cellline-01-01	inf	0.92	1.0
proliferation	TUMOR-NCIH1048-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-NCIH1048-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1048-cellline-01-01	inf	0.73	1.0
proliferation	TUMOR-NCIH1092-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-NCIH1092-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1092-cellline-01-01	inf	1.147	1.0
proliferation	TUMOR-NCIH1092-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-NCIH1092-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1092-cellline-01-01	inf	1.163	1.0
proliferation	TUMOR-NCIH1092-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-NCIH1092-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1092-cellline-01-01	inf	1.336	1.0
proliferation	TUMOR-NCIH1092-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-NCIH1092-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1092-cellline-01-01	inf	1.237	1.0
proliferation	TUMOR-NCIH1092-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-NCIH1092-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1092-cellline-01-01	inf	0.83	1.0
proliferation	TUMOR-NCIH1092-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-NCIH1092-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1092-cellline-01-01	inf	1.144	1.0
proliferation	TUMOR-NCIH1092-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-NCIH1092-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1092-cellline-01-01	inf	1.0776	1.0
proliferation	TUMOR-NCIH1092-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-NCIH1092-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1092-cellline-01-01	inf	1.198	1.0
proliferation	TUMOR-NCIH1184-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-NCIH1184-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1184-cellline-01-01	inf	1.609	1.0
proliferation	TUMOR-NCIH1184-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-NCIH1184-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1184-cellline-01-01	inf	1.381	1.0
proliferation	TUMOR-NCIH1184-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-NCIH1184-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1184-cellline-01-01	inf	1.388	1.0
proliferation	TUMOR-NCIH1184-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-NCIH1184-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1184-cellline-01-01	inf	1.454	1.0
proliferation	TUMOR-NCIH1184-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-NCIH1184-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1184-cellline-01-01	inf	2.05	1.0
proliferation	TUMOR-NCIH1184-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-NCIH1184-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1184-cellline-01-01	inf	1.828	1.0
proliferation	TUMOR-NCIH1184-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-NCIH1184-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1184-cellline-01-01	inf	0.53	1.0
proliferation	TUMOR-NCIH1184-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-NCIH1184-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1184-cellline-01-01	inf	0.907	1.0
proliferation	TUMOR-NCIH1299-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-NCIH1299-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1299-cellline-01-01	inf	1.169	1.0
proliferation	TUMOR-NCIH1299-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-NCIH1299-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1299-cellline-01-01	inf	1.0994	1.0
proliferation	TUMOR-NCIH1299-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-NCIH1299-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1299-cellline-01-01	inf	1.0977	1.0
proliferation	TUMOR-NCIH1299-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-NCIH1299-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1299-cellline-01-01	inf	0.97	1.0
proliferation	TUMOR-NCIH1299-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-NCIH1299-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1299-cellline-01-01	inf	1.043	1.0
proliferation	TUMOR-NCIH1299-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-NCIH1299-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1299-cellline-01-01	inf	0.88	1.0
proliferation	TUMOR-NCIH1299-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-NCIH1299-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1299-cellline-01-01	inf	0.85	1.0
proliferation	TUMOR-NCIH1299-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-NCIH1299-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1299-cellline-01-01	inf	0.57	1.0
proliferation	TUMOR-NCIH1341-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-NCIH1341-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1341-cellline-01-01	inf	1.247	1.0
proliferation	TUMOR-NCIH1341-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-NCIH1341-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1341-cellline-01-01	inf	1.269	1.0
proliferation	TUMOR-NCIH1341-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-NCIH1341-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1341-cellline-01-01	inf	1.0062	1.0
proliferation	TUMOR-NCIH1341-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-NCIH1341-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1341-cellline-01-01	inf	1.193	1.0
proliferation	TUMOR-NCIH1341-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-NCIH1341-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1341-cellline-01-01	inf	0.942	1.0
proliferation	TUMOR-NCIH1341-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-NCIH1341-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1341-cellline-01-01	inf	0.79	1.0
proliferation	TUMOR-NCIH1341-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-NCIH1341-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1341-cellline-01-01	inf	0.74	1.0
proliferation	TUMOR-NCIH1341-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-NCIH1341-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1341-cellline-01-01	inf	0.62	1.0
proliferation	TUMOR-NCIH1355-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-NCIH1355-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1355-cellline-01-01	inf	1.105	1.0
proliferation	TUMOR-NCIH1355-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-NCIH1355-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1355-cellline-01-01	inf	1.0061	1.0
proliferation	TUMOR-NCIH1355-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-NCIH1355-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1355-cellline-01-01	inf	1.0422	1.0
proliferation	TUMOR-NCIH1355-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-NCIH1355-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1355-cellline-01-01	inf	0.934	1.0
proliferation	TUMOR-NCIH1355-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-NCIH1355-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1355-cellline-01-01	inf	0.86	1.0
proliferation	TUMOR-NCIH1355-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-NCIH1355-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1355-cellline-01-01	inf	0.67	1.0
proliferation	TUMOR-NCIH1355-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-NCIH1355-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1355-cellline-01-01	inf	0.64	1.0
proliferation	TUMOR-NCIH1355-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-NCIH1355-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1355-cellline-01-01	inf	0.44	1.0
proliferation	TUMOR-NCIH1563-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-NCIH1563-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1563-cellline-01-01	inf	1.0408	1.0
proliferation	TUMOR-NCIH1563-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-NCIH1563-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1563-cellline-01-01	inf	1.0478	1.0
proliferation	TUMOR-NCIH1563-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-NCIH1563-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1563-cellline-01-01	inf	1.0851	1.0
proliferation	TUMOR-NCIH1563-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-NCIH1563-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1563-cellline-01-01	inf	1.0543	1.0
proliferation	TUMOR-NCIH1563-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-NCIH1563-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1563-cellline-01-01	inf	0.959	1.0
proliferation	TUMOR-NCIH1563-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-NCIH1563-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1563-cellline-01-01	inf	0.931	1.0
proliferation	TUMOR-NCIH1563-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-NCIH1563-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1563-cellline-01-01	inf	0.972	1.0
proliferation	TUMOR-NCIH1563-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-NCIH1563-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1563-cellline-01-01	inf	0.85	1.0
proliferation	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-NCIH1573-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1573-cellline-01-01	inf	1.139	1.0
proliferation	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-NCIH1573-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1573-cellline-01-01	inf	0.979	1.0
proliferation	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-NCIH1573-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1573-cellline-01-01	inf	1.143	1.0
proliferation	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-NCIH1573-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1573-cellline-01-01	inf	1.0069	1.0
proliferation	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-NCIH1573-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1573-cellline-01-01	inf	0.89	1.0
proliferation	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-NCIH1573-cellline-01-01	scaling_proliferation_reference_genotypespecific_TUMOR-NCIH1573-cellline-01-01	inf	0.61	1.0
